item_id,order_id,product_id,product_name,category,quantity,unit_price,cost_price
ITEM000376,ORD00143,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM000377,ORD00143,PROD015,Moisturizer,Beauty,1,499,100
ITEM000378,ORD00144,PROD004,Backpack,Bags,2,1899,450
ITEM000379,ORD00144,PROD009,Water Bottle,Sports,3,399,80
ITEM000380,ORD00144,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM000381,ORD00145,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM000382,ORD00146,PROD009,Water Bottle,Sports,2,399,80
ITEM000383,ORD00146,PROD004,Backpack,Bags,1,1899,450
ITEM000384,ORD00146,PROD007,Notebook Set,Stationery,2,199,40
ITEM000385,ORD00146,PROD002,Running Shoes,Footwear,2,2999,600
ITEM000386,ORD00147,PROD014,Mouse Pad,Electronics,2,249,50
ITEM000387,ORD00147,PROD002,Running Shoes,Footwear,3,2999,600
ITEM000388,ORD00147,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM000389,ORD00147,PROD004,Backpack,Bags,3,1899,450
ITEM000390,ORD00148,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM000391,ORD00148,PROD004,Backpack,Bags,3,1899,450
ITEM000392,ORD00149,PROD006,Face Wash,Beauty,3,299,60
ITEM000393,ORD00149,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM000394,ORD00150,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM000395,ORD00151,PROD014,Mouse Pad,Electronics,3,249,50
ITEM000396,ORD00151,PROD004,Backpack,Bags,3,1899,450
ITEM000397,ORD00151,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM000398,ORD00152,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM000399,ORD00152,PROD002,Running Shoes,Footwear,2,2999,600
ITEM000400,ORD00152,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM000401,ORD00152,PROD014,Mouse Pad,Electronics,2,249,50
ITEM000402,ORD00153,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM000403,ORD00154,PROD004,Backpack,Bags,3,1899,450
ITEM000404,ORD00154,PROD007,Notebook Set,Stationery,3,199,40
ITEM000405,ORD00154,PROD015,Moisturizer,Beauty,1,499,100
ITEM000406,ORD00154,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM000407,ORD00155,PROD015,Moisturizer,Beauty,1,499,100
ITEM000408,ORD00155,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM000409,ORD00155,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM000410,ORD00156,PROD007,Notebook Set,Stationery,3,199,40
ITEM000411,ORD00157,PROD002,Running Shoes,Footwear,1,2999,600
ITEM000412,ORD00157,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM000413,ORD00157,PROD006,Face Wash,Beauty,2,299,60
ITEM000414,ORD00158,PROD007,Notebook Set,Stationery,2,199,40
ITEM000415,ORD00158,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM000416,ORD00159,PROD009,Water Bottle,Sports,1,399,80
ITEM000417,ORD00159,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM000418,ORD00160,PROD002,Running Shoes,Footwear,2,2999,600
ITEM000419,ORD00160,PROD004,Backpack,Bags,2,1899,450
ITEM000420,ORD00160,PROD007,Notebook Set,Stationery,1,199,40
ITEM000421,ORD00160,PROD015,Moisturizer,Beauty,2,499,100
ITEM000422,ORD00161,PROD002,Running Shoes,Footwear,2,2999,600
ITEM000423,ORD00161,PROD009,Water Bottle,Sports,2,399,80
ITEM000424,ORD00162,PROD015,Moisturizer,Beauty,1,499,100
ITEM000425,ORD00162,PROD007,Notebook Set,Stationery,1,199,40
ITEM000426,ORD00163,PROD006,Face Wash,Beauty,3,299,60
ITEM000427,ORD00163,PROD007,Notebook Set,Stationery,3,199,40
ITEM000428,ORD00163,PROD015,Moisturizer,Beauty,3,499,100
ITEM000429,ORD00163,PROD003,Yoga Mat,Sports,3,799,180
ITEM000430,ORD00164,PROD014,Mouse Pad,Electronics,3,249,50
ITEM000431,ORD00165,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM000432,ORD00165,PROD007,Notebook Set,Stationery,2,199,40
ITEM000433,ORD00166,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM000434,ORD00166,PROD010,Sunglasses,Accessories,1,1299,300
ITEM000435,ORD00166,PROD002,Running Shoes,Footwear,2,2999,600
ITEM000436,ORD00166,PROD009,Water Bottle,Sports,3,399,80
ITEM000437,ORD00167,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM000438,ORD00167,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM000439,ORD00168,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM000440,ORD00168,PROD015,Moisturizer,Beauty,3,499,100
ITEM000441,ORD00169,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM000442,ORD00169,PROD007,Notebook Set,Stationery,2,199,40
ITEM000443,ORD00169,PROD002,Running Shoes,Footwear,1,2999,600
ITEM000444,ORD00169,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM000445,ORD00170,PROD009,Water Bottle,Sports,3,399,80
ITEM000446,ORD00170,PROD006,Face Wash,Beauty,3,299,60
ITEM000447,ORD00171,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM000448,ORD00171,PROD014,Mouse Pad,Electronics,3,249,50
ITEM000449,ORD00171,PROD004,Backpack,Bags,3,1899,450
ITEM000450,ORD00171,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM000451,ORD00172,PROD002,Running Shoes,Footwear,2,2999,600
ITEM000452,ORD00172,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM000453,ORD00173,PROD003,Yoga Mat,Sports,1,799,180
ITEM000454,ORD00173,PROD006,Face Wash,Beauty,1,299,60
ITEM000455,ORD00173,PROD015,Moisturizer,Beauty,2,499,100
ITEM000456,ORD00174,PROD009,Water Bottle,Sports,2,399,80
ITEM000457,ORD00174,PROD002,Running Shoes,Footwear,2,2999,600
ITEM000458,ORD00174,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM000459,ORD00175,PROD014,Mouse Pad,Electronics,3,249,50
ITEM000460,ORD00175,PROD010,Sunglasses,Accessories,3,1299,300
ITEM000461,ORD00175,PROD003,Yoga Mat,Sports,1,799,180
ITEM000462,ORD00175,PROD006,Face Wash,Beauty,1,299,60
ITEM000463,ORD00176,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM000464,ORD00177,PROD003,Yoga Mat,Sports,3,799,180
ITEM000465,ORD00177,PROD014,Mouse Pad,Electronics,3,249,50
ITEM000466,ORD00178,PROD004,Backpack,Bags,2,1899,450
ITEM000467,ORD00178,PROD007,Notebook Set,Stationery,1,199,40
ITEM000468,ORD00178,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM000469,ORD00179,PROD004,Backpack,Bags,1,1899,450
ITEM000470,ORD00179,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM000471,ORD00180,PROD006,Face Wash,Beauty,3,299,60
ITEM000472,ORD00180,PROD002,Running Shoes,Footwear,2,2999,600
ITEM000473,ORD00180,PROD009,Water Bottle,Sports,3,399,80
ITEM000474,ORD00181,PROD006,Face Wash,Beauty,1,299,60
ITEM000475,ORD00181,PROD010,Sunglasses,Accessories,1,1299,300
ITEM000476,ORD00181,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM000477,ORD00181,PROD004,Backpack,Bags,1,1899,450
ITEM000478,ORD00182,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM000479,ORD00182,PROD014,Mouse Pad,Electronics,2,249,50
ITEM000480,ORD00182,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM000481,ORD00183,PROD004,Backpack,Bags,1,1899,450
ITEM000482,ORD00184,PROD002,Running Shoes,Footwear,2,2999,600
ITEM000483,ORD00184,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM000484,ORD00184,PROD004,Backpack,Bags,3,1899,450
ITEM000485,ORD00185,PROD009,Water Bottle,Sports,3,399,80
ITEM000486,ORD00186,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM000487,ORD00186,PROD003,Yoga Mat,Sports,3,799,180
ITEM000488,ORD00186,PROD004,Backpack,Bags,2,1899,450
ITEM000489,ORD00186,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM000490,ORD00187,PROD002,Running Shoes,Footwear,1,2999,600
ITEM000491,ORD00187,PROD004,Backpack,Bags,1,1899,450
ITEM000492,ORD00188,PROD006,Face Wash,Beauty,2,299,60
ITEM000493,ORD00188,PROD007,Notebook Set,Stationery,2,199,40
ITEM000494,ORD00188,PROD002,Running Shoes,Footwear,2,2999,600
ITEM000495,ORD00188,PROD009,Water Bottle,Sports,1,399,80
ITEM000496,ORD00189,PROD014,Mouse Pad,Electronics,1,249,50
ITEM000497,ORD00189,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM000498,ORD00189,PROD015,Moisturizer,Beauty,3,499,100
ITEM000499,ORD00190,PROD009,Water Bottle,Sports,2,399,80
ITEM000500,ORD00190,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM000501,ORD00190,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM000502,ORD00190,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM000503,ORD00191,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM000504,ORD00192,PROD004,Backpack,Bags,1,1899,450
ITEM000505,ORD00192,PROD014,Mouse Pad,Electronics,3,249,50
ITEM000506,ORD00193,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM000507,ORD00194,PROD015,Moisturizer,Beauty,1,499,100
ITEM000508,ORD00195,PROD003,Yoga Mat,Sports,2,799,180
ITEM000509,ORD00196,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM000510,ORD00196,PROD007,Notebook Set,Stationery,1,199,40
ITEM000511,ORD00196,PROD003,Yoga Mat,Sports,1,799,180
ITEM000512,ORD00196,PROD006,Face Wash,Beauty,3,299,60
ITEM000513,ORD00197,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM000514,ORD00197,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM000515,ORD00198,PROD007,Notebook Set,Stationery,3,199,40
ITEM000516,ORD00198,PROD004,Backpack,Bags,3,1899,450
ITEM000517,ORD00199,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM000518,ORD00199,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM000519,ORD00199,PROD006,Face Wash,Beauty,2,299,60
ITEM000520,ORD00199,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM000521,ORD00200,PROD010,Sunglasses,Accessories,2,1299,300
ITEM000522,ORD00200,PROD004,Backpack,Bags,3,1899,450
ITEM000523,ORD00200,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM000524,ORD00201,PROD003,Yoga Mat,Sports,3,799,180
ITEM000525,ORD00201,PROD002,Running Shoes,Footwear,1,2999,600
ITEM000526,ORD00202,PROD006,Face Wash,Beauty,3,299,60
ITEM000527,ORD00202,PROD014,Mouse Pad,Electronics,2,249,50
ITEM000528,ORD00202,PROD003,Yoga Mat,Sports,3,799,180
ITEM000529,ORD00202,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM000530,ORD00203,PROD010,Sunglasses,Accessories,3,1299,300
ITEM000531,ORD00203,PROD015,Moisturizer,Beauty,2,499,100
ITEM000532,ORD00203,PROD003,Yoga Mat,Sports,1,799,180
ITEM000533,ORD00204,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM000534,ORD00205,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM000535,ORD00205,PROD003,Yoga Mat,Sports,1,799,180
ITEM000536,ORD00206,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM000537,ORD00206,PROD002,Running Shoes,Footwear,3,2999,600
ITEM000538,ORD00207,PROD010,Sunglasses,Accessories,2,1299,300
ITEM000539,ORD00207,PROD002,Running Shoes,Footwear,3,2999,600
ITEM000540,ORD00207,PROD006,Face Wash,Beauty,2,299,60
ITEM000541,ORD00207,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM000542,ORD00208,PROD004,Backpack,Bags,3,1899,450
ITEM000543,ORD00208,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM000544,ORD00208,PROD010,Sunglasses,Accessories,1,1299,300
ITEM000545,ORD00209,PROD014,Mouse Pad,Electronics,1,249,50
ITEM000546,ORD00209,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM000547,ORD00209,PROD010,Sunglasses,Accessories,3,1299,300
ITEM000548,ORD00209,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM000549,ORD00210,PROD006,Face Wash,Beauty,1,299,60
ITEM000550,ORD00210,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM000551,ORD00211,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM000552,ORD00211,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM000553,ORD00211,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM000554,ORD00212,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM000555,ORD00212,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM000556,ORD00212,PROD007,Notebook Set,Stationery,2,199,40
ITEM000557,ORD00212,PROD003,Yoga Mat,Sports,1,799,180
ITEM000558,ORD00213,PROD003,Yoga Mat,Sports,1,799,180
ITEM000559,ORD00213,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM000560,ORD00214,PROD006,Face Wash,Beauty,1,299,60
ITEM000561,ORD00215,PROD010,Sunglasses,Accessories,1,1299,300
ITEM000562,ORD00215,PROD015,Moisturizer,Beauty,3,499,100
ITEM000563,ORD00215,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM000564,ORD00216,PROD006,Face Wash,Beauty,3,299,60
ITEM000565,ORD00217,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM000566,ORD00217,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM000567,ORD00217,PROD014,Mouse Pad,Electronics,1,249,50
ITEM000568,ORD00218,PROD007,Notebook Set,Stationery,3,199,40
ITEM000569,ORD00219,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM000570,ORD00220,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM000571,ORD00220,PROD007,Notebook Set,Stationery,3,199,40
ITEM000572,ORD00220,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM000573,ORD00221,PROD006,Face Wash,Beauty,2,299,60
ITEM000574,ORD00221,PROD003,Yoga Mat,Sports,3,799,180
ITEM000575,ORD00221,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM000576,ORD00221,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM000577,ORD00222,PROD002,Running Shoes,Footwear,3,2999,600
ITEM000578,ORD00223,PROD014,Mouse Pad,Electronics,3,249,50
ITEM000579,ORD00224,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM000580,ORD00224,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM000581,ORD00225,PROD002,Running Shoes,Footwear,1,2999,600
ITEM000582,ORD00225,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM000583,ORD00226,PROD002,Running Shoes,Footwear,2,2999,600
ITEM000584,ORD00226,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM000585,ORD00226,PROD007,Notebook Set,Stationery,3,199,40
ITEM000586,ORD00226,PROD004,Backpack,Bags,1,1899,450
ITEM000587,ORD00227,PROD009,Water Bottle,Sports,3,399,80
ITEM000588,ORD00227,PROD006,Face Wash,Beauty,3,299,60
ITEM000589,ORD00227,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM000590,ORD00227,PROD015,Moisturizer,Beauty,2,499,100
ITEM000591,ORD00228,PROD003,Yoga Mat,Sports,1,799,180
ITEM000592,ORD00228,PROD010,Sunglasses,Accessories,3,1299,300
ITEM000593,ORD00229,PROD014,Mouse Pad,Electronics,2,249,50
ITEM000594,ORD00229,PROD009,Water Bottle,Sports,3,399,80
ITEM000595,ORD00229,PROD006,Face Wash,Beauty,3,299,60
ITEM000596,ORD00230,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM000597,ORD00230,PROD007,Notebook Set,Stationery,1,199,40
ITEM000598,ORD00231,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM000599,ORD00231,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM000600,ORD00232,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM000601,ORD00232,PROD014,Mouse Pad,Electronics,2,249,50
ITEM000602,ORD00232,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM000603,ORD00233,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM000604,ORD00233,PROD007,Notebook Set,Stationery,3,199,40
ITEM000605,ORD00233,PROD010,Sunglasses,Accessories,2,1299,300
ITEM000606,ORD00234,PROD014,Mouse Pad,Electronics,3,249,50
ITEM000607,ORD00234,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM000608,ORD00234,PROD009,Water Bottle,Sports,1,399,80
ITEM000609,ORD00235,PROD003,Yoga Mat,Sports,1,799,180
ITEM000610,ORD00236,PROD015,Moisturizer,Beauty,2,499,100
ITEM000611,ORD00237,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM000612,ORD00238,PROD006,Face Wash,Beauty,1,299,60
ITEM000613,ORD00238,PROD003,Yoga Mat,Sports,2,799,180
ITEM000614,ORD00238,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM000615,ORD00239,PROD014,Mouse Pad,Electronics,3,249,50
ITEM000616,ORD00239,PROD004,Backpack,Bags,2,1899,450
ITEM000617,ORD00240,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM000618,ORD00241,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM000619,ORD00241,PROD015,Moisturizer,Beauty,2,499,100
ITEM000620,ORD00241,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM000621,ORD00242,PROD010,Sunglasses,Accessories,3,1299,300
ITEM000622,ORD00242,PROD002,Running Shoes,Footwear,3,2999,600
ITEM000623,ORD00242,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM000624,ORD00242,PROD009,Water Bottle,Sports,3,399,80
ITEM000625,ORD00243,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM000626,ORD00244,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM000627,ORD00244,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM000628,ORD00244,PROD015,Moisturizer,Beauty,2,499,100
ITEM000629,ORD00245,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM000630,ORD00245,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM000631,ORD00246,PROD006,Face Wash,Beauty,2,299,60
ITEM000632,ORD00246,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM000633,ORD00247,PROD014,Mouse Pad,Electronics,2,249,50
ITEM000634,ORD00247,PROD003,Yoga Mat,Sports,1,799,180
ITEM000635,ORD00247,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM000636,ORD00248,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM000637,ORD00248,PROD006,Face Wash,Beauty,2,299,60
ITEM000638,ORD00249,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM000639,ORD00249,PROD010,Sunglasses,Accessories,3,1299,300
ITEM000640,ORD00249,PROD015,Moisturizer,Beauty,3,499,100
ITEM000641,ORD00250,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM000642,ORD00251,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM000643,ORD00251,PROD014,Mouse Pad,Electronics,1,249,50
ITEM000644,ORD00251,PROD003,Yoga Mat,Sports,2,799,180
ITEM000645,ORD00251,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM000646,ORD00252,PROD006,Face Wash,Beauty,1,299,60
ITEM000647,ORD00252,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM000648,ORD00252,PROD003,Yoga Mat,Sports,3,799,180
ITEM000649,ORD00252,PROD015,Moisturizer,Beauty,1,499,100
ITEM000650,ORD00253,PROD010,Sunglasses,Accessories,2,1299,300
ITEM000651,ORD00253,PROD007,Notebook Set,Stationery,1,199,40
ITEM000652,ORD00254,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM000653,ORD00254,PROD006,Face Wash,Beauty,1,299,60
ITEM000654,ORD00255,PROD004,Backpack,Bags,2,1899,450
ITEM000655,ORD00255,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM000656,ORD00256,PROD002,Running Shoes,Footwear,3,2999,600
ITEM000657,ORD00256,PROD014,Mouse Pad,Electronics,3,249,50
ITEM000658,ORD00257,PROD007,Notebook Set,Stationery,1,199,40
ITEM000659,ORD00257,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM000660,ORD00257,PROD003,Yoga Mat,Sports,2,799,180
ITEM000661,ORD00258,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM000662,ORD00258,PROD003,Yoga Mat,Sports,1,799,180
ITEM000663,ORD00259,PROD007,Notebook Set,Stationery,3,199,40
ITEM000664,ORD00260,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM000665,ORD00261,PROD007,Notebook Set,Stationery,3,199,40
ITEM000666,ORD00261,PROD002,Running Shoes,Footwear,3,2999,600
ITEM000667,ORD00261,PROD009,Water Bottle,Sports,1,399,80
ITEM000668,ORD00261,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM000669,ORD00262,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM000670,ORD00263,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM000671,ORD00264,PROD006,Face Wash,Beauty,2,299,60
ITEM000672,ORD00264,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM000673,ORD00265,PROD004,Backpack,Bags,3,1899,450
ITEM000674,ORD00265,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM000675,ORD00265,PROD014,Mouse Pad,Electronics,1,249,50
ITEM000676,ORD00266,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM000677,ORD00267,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM000678,ORD00267,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM000679,ORD00267,PROD002,Running Shoes,Footwear,2,2999,600
ITEM000680,ORD00268,PROD014,Mouse Pad,Electronics,3,249,50
ITEM000681,ORD00269,PROD006,Face Wash,Beauty,2,299,60
ITEM000682,ORD00269,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM000683,ORD00269,PROD010,Sunglasses,Accessories,1,1299,300
ITEM000684,ORD00270,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM000685,ORD00270,PROD014,Mouse Pad,Electronics,1,249,50
ITEM000686,ORD00270,PROD007,Notebook Set,Stationery,1,199,40
ITEM000687,ORD00270,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM000688,ORD00271,PROD002,Running Shoes,Footwear,3,2999,600
ITEM000689,ORD00271,PROD007,Notebook Set,Stationery,2,199,40
ITEM000690,ORD00272,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM000691,ORD00272,PROD006,Face Wash,Beauty,2,299,60
ITEM000692,ORD00272,PROD010,Sunglasses,Accessories,2,1299,300
ITEM000693,ORD00272,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM000694,ORD00273,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM000695,ORD00273,PROD002,Running Shoes,Footwear,3,2999,600
ITEM000696,ORD00273,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM000697,ORD00273,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM000698,ORD00274,PROD009,Water Bottle,Sports,3,399,80
ITEM000699,ORD00274,PROD015,Moisturizer,Beauty,1,499,100
ITEM000700,ORD00274,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM000701,ORD00275,PROD003,Yoga Mat,Sports,3,799,180
ITEM000702,ORD00275,PROD014,Mouse Pad,Electronics,2,249,50
ITEM000703,ORD00275,PROD009,Water Bottle,Sports,2,399,80
ITEM000704,ORD00275,PROD010,Sunglasses,Accessories,1,1299,300
ITEM000705,ORD00276,PROD004,Backpack,Bags,2,1899,450
ITEM000706,ORD00276,PROD006,Face Wash,Beauty,2,299,60
ITEM000707,ORD00276,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM000708,ORD00277,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM000709,ORD00277,PROD010,Sunglasses,Accessories,3,1299,300
ITEM000710,ORD00277,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM000711,ORD00277,PROD002,Running Shoes,Footwear,1,2999,600
ITEM000712,ORD00278,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM000713,ORD00278,PROD009,Water Bottle,Sports,2,399,80
ITEM000714,ORD00278,PROD014,Mouse Pad,Electronics,3,249,50
ITEM000715,ORD00278,PROD015,Moisturizer,Beauty,3,499,100
ITEM000716,ORD00279,PROD006,Face Wash,Beauty,3,299,60
ITEM000717,ORD00279,PROD015,Moisturizer,Beauty,2,499,100
ITEM000718,ORD00279,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM000719,ORD00279,PROD004,Backpack,Bags,3,1899,450
ITEM000720,ORD00280,PROD002,Running Shoes,Footwear,2,2999,600
ITEM000721,ORD00281,PROD009,Water Bottle,Sports,2,399,80
ITEM000722,ORD00281,PROD015,Moisturizer,Beauty,1,499,100
ITEM000723,ORD00281,PROD006,Face Wash,Beauty,3,299,60
ITEM000724,ORD00282,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM000725,ORD00283,PROD002,Running Shoes,Footwear,3,2999,600
ITEM000726,ORD00283,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM000727,ORD00283,PROD007,Notebook Set,Stationery,2,199,40
ITEM000728,ORD00284,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM000729,ORD00284,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM000730,ORD00285,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM000731,ORD00285,PROD010,Sunglasses,Accessories,3,1299,300
ITEM000732,ORD00286,PROD009,Water Bottle,Sports,2,399,80
ITEM000733,ORD00286,PROD007,Notebook Set,Stationery,2,199,40
ITEM000734,ORD00286,PROD014,Mouse Pad,Electronics,2,249,50
ITEM000735,ORD00287,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM000736,ORD00287,PROD003,Yoga Mat,Sports,3,799,180
ITEM000737,ORD00287,PROD014,Mouse Pad,Electronics,3,249,50
ITEM000738,ORD00287,PROD007,Notebook Set,Stationery,2,199,40
