order_id,customer_id,order_date,channel,status,city,discount_pct
ORD01545,CUST0078,2022-01-24,Email,Returned,Delhi,0
ORD01546,CUST0489,2022-06-14,Email,Processing,Ahmedabad,0
ORD01547,CUST0064,2022-04-08,Organic,Delivered,Kolkata,0
ORD01548,CUST0144,2022-04-20,Social Media,Delivered,Indore,10
ORD01549,CUST0229,2022-08-07,Organic,Delivered,Delhi,5
ORD01550,CUST0455,2023-01-29,Organic,Delivered,Ahmedabad,5
ORD01551,CUST0256,2023-06-04,Paid Search,Delivered,Delhi,10
ORD01552,CUST0404,2023-02-18,Paid Search,Delivered,Mumbai,15
ORD01553,CUST0195,2023-09-07,Social Media,Delivered,Indore,15
ORD01554,CUST0185,2023-01-26,Paid Search,Delivered,Pune,5
ORD01555,CUST0224,2022-09-19,Direct,Delivered,Jaipur,0
ORD01556,CUST0331,2023-06-14,Direct,Delivered,Mumbai,0
ORD01557,CUST0469,2022-06-12,Social Media,Delivered,Hyderabad,0
ORD01558,CUST0478,2022-09-19,Paid Search,Cancelled,Hyderabad,0
ORD01559,CUST0035,2022-08-26,Organic,Delivered,Ahmedabad,15
ORD01560,CUST0148,2023-07-16,Email,Delivered,Kolkata,15
ORD01561,CUST0419,2022-07-03,Paid Search,Returned,Delhi,15
ORD01562,CUST0079,2023-07-01,Organic,Cancelled,Delhi,0
ORD01563,CUST0257,2023-06-01,Organic,Delivered,Chennai,0
ORD01564,CUST0124,2023-09-16,Paid Search,Delivered,Kolkata,15
ORD01565,CUST0083,2023-10-18,Direct,Delivered,Bangalore,0
ORD01566,CUST0271,2023-05-17,Direct,Delivered,Hyderabad,15
ORD01567,CUST0368,2023-02-19,Social Media,Delivered,Indore,0
ORD01568,CUST0189,2022-11-02,Direct,Delivered,Indore,0
ORD01569,CUST0013,2022-11-19,Paid Search,Delivered,Chennai,0
ORD01570,CUST0333,2022-11-06,Direct,Delivered,Pune,5
ORD01571,CUST0452,2022-07-29,Direct,Cancelled,Delhi,0
ORD01572,CUST0239,2023-01-31,Email,Delivered,Jaipur,0
ORD01573,CUST0100,2022-11-14,Organic,Delivered,Chennai,0
ORD01574,CUST0261,2022-08-12,Paid Search,Delivered,Jaipur,0
ORD01575,CUST0189,2022-02-22,Paid Search,Delivered,Indore,10
ORD01576,CUST0342,2023-07-16,Direct,Delivered,Pune,15
ORD01577,CUST0226,2023-10-13,Direct,Delivered,Chennai,5
ORD01578,CUST0022,2022-02-15,Paid Search,Delivered,Hyderabad,0
ORD01579,CUST0131,2022-08-04,Organic,Delivered,Jaipur,15
ORD01580,CUST0403,2022-03-09,Direct,Delivered,Pune,0
ORD01581,CUST0416,2022-12-17,Social Media,Delivered,Mumbai,15
ORD01582,CUST0168,2023-06-24,Email,Delivered,Bangalore,15
ORD01583,CUST0399,2022-09-09,Paid Search,Delivered,Ahmedabad,10
ORD01584,CUST0499,2023-02-19,Paid Search,Cancelled,Jaipur,0
ORD01585,CUST0285,2022-08-17,Paid Search,Delivered,Kolkata,0
ORD01586,CUST0259,2023-01-07,Paid Search,Delivered,Chennai,0
ORD01587,CUST0397,2022-11-18,Paid Search,Delivered,Hyderabad,5
ORD01588,CUST0016,2022-12-08,Paid Search,Processing,Ahmedabad,5
ORD01589,CUST0221,2022-08-29,Organic,Delivered,Pune,0
ORD01590,CUST0052,2022-03-26,Email,Delivered,Pune,5
ORD01591,CUST0460,2022-04-05,Paid Search,Delivered,Hyderabad,0
ORD01592,CUST0352,2023-12-18,Organic,Cancelled,Delhi,0
ORD01593,CUST0043,2022-02-10,Direct,Returned,Chennai,5
ORD01594,CUST0056,2022-10-01,Organic,Delivered,Bangalore,0
ORD01595,CUST0437,2022-09-24,Social Media,Delivered,Indore,10
ORD01596,CUST0146,2022-02-02,Social Media,Returned,Pune,0
ORD01597,CUST0362,2023-02-15,Social Media,Delivered,Ahmedabad,5
ORD01598,CUST0041,2022-03-02,Organic,Delivered,Chennai,0
ORD01599,CUST0038,2022-10-17,Organic,Delivered,Bangalore,5
ORD01600,CUST0483,2023-11-19,Direct,Delivered,Pune,0
ORD01601,CUST0177,2022-03-09,Email,Returned,Jaipur,5
ORD01602,CUST0417,2023-05-25,Direct,Delivered,Indore,0
ORD01603,CUST0162,2023-08-04,Email,Processing,Jaipur,5
ORD01604,CUST0449,2022-12-09,Organic,Delivered,Mumbai,0
ORD01605,CUST0093,2023-03-04,Organic,Delivered,Ahmedabad,0
ORD01606,CUST0191,2022-12-12,Paid Search,Returned,Kolkata,10
ORD01607,CUST0109,2022-06-01,Email,Delivered,Bangalore,5
ORD01608,CUST0475,2023-09-19,Direct,Returned,Pune,5
ORD01609,CUST0281,2022-10-25,Paid Search,Delivered,Delhi,0
ORD01610,CUST0293,2022-08-25,Paid Search,Delivered,Indore,15
ORD01611,CUST0464,2023-08-17,Social Media,Delivered,Ahmedabad,5
ORD01612,CUST0221,2022-02-18,Email,Delivered,Pune,10
ORD01613,CUST0009,2023-05-29,Organic,Processing,Bangalore,0
ORD01614,CUST0148,2022-04-29,Social Media,Delivered,Kolkata,10
ORD01615,CUST0008,2023-12-03,Direct,Delivered,Ahmedabad,0
ORD01616,CUST0337,2022-10-27,Organic,Delivered,Ahmedabad,0
ORD01617,CUST0355,2023-07-16,Direct,Cancelled,Hyderabad,0
ORD01618,CUST0034,2022-10-04,Paid Search,Delivered,Chennai,10
ORD01619,CUST0063,2023-05-08,Email,Delivered,Delhi,5
ORD01620,CUST0372,2022-01-19,Organic,Delivered,Chennai,10
ORD01621,CUST0274,2022-07-18,Organic,Cancelled,Jaipur,5
ORD01622,CUST0086,2022-07-14,Organic,Processing,Jaipur,0
ORD01623,CUST0199,2022-11-26,Paid Search,Delivered,Indore,0
ORD01624,CUST0333,2022-12-13,Direct,Delivered,Pune,0
ORD01625,CUST0304,2022-05-20,Email,Delivered,Hyderabad,0
ORD01626,CUST0275,2023-03-12,Organic,Delivered,Chennai,0
ORD01627,CUST0079,2022-10-15,Direct,Delivered,Delhi,5
ORD01628,CUST0209,2022-01-24,Paid Search,Delivered,Bangalore,0
ORD01629,CUST0309,2023-09-06,Organic,Processing,Kolkata,0
ORD01630,CUST0455,2022-05-07,Social Media,Delivered,Ahmedabad,0
ORD01631,CUST0431,2023-07-18,Email,Processing,Chennai,15
ORD01632,CUST0153,2023-07-20,Direct,Delivered,Kolkata,5
ORD01633,CUST0138,2022-02-23,Direct,Delivered,Chennai,0
ORD01634,CUST0241,2023-01-05,Social Media,Delivered,Hyderabad,0
ORD01635,CUST0333,2023-08-06,Email,Delivered,Pune,15
ORD01636,CUST0065,2022-06-23,Social Media,Cancelled,Mumbai,10
ORD01637,CUST0253,2023-07-15,Organic,Delivered,Kolkata,0
ORD01638,CUST0177,2022-05-20,Paid Search,Delivered,Jaipur,0
ORD01639,CUST0310,2023-05-25,Paid Search,Delivered,Delhi,0
ORD01640,CUST0066,2023-08-14,Social Media,Processing,Mumbai,0
ORD01641,CUST0021,2022-08-25,Email,Delivered,Pune,0
ORD01642,CUST0492,2022-04-26,Organic,Delivered,Jaipur,15
ORD01643,CUST0212,2022-04-20,Organic,Delivered,Bangalore,0
ORD01644,CUST0194,2023-11-07,Direct,Delivered,Mumbai,5
ORD01645,CUST0440,2023-11-10,Direct,Delivered,Bangalore,0
ORD01646,CUST0238,2022-06-12,Direct,Delivered,Jaipur,5
ORD01647,CUST0149,2022-07-28,Paid Search,Delivered,Pune,0
ORD01648,CUST0233,2022-12-23,Organic,Cancelled,Bangalore,5
ORD01649,CUST0246,2022-08-14,Social Media,Delivered,Delhi,10
ORD01650,CUST0138,2023-01-15,Direct,Delivered,Chennai,0
ORD01651,CUST0033,2023-08-04,Direct,Delivered,Hyderabad,0
ORD01652,CUST0477,2023-07-24,Direct,Delivered,Delhi,0
ORD01653,CUST0395,2023-07-22,Organic,Delivered,Pune,0
ORD01654,CUST0412,2022-10-06,Social Media,Processing,Kolkata,10
ORD01655,CUST0050,2023-01-25,Organic,Delivered,Kolkata,5
ORD01656,CUST0117,2023-03-18,Organic,Delivered,Kolkata,0
ORD01657,CUST0211,2022-02-14,Social Media,Delivered,Jaipur,0
ORD01658,CUST0226,2022-05-19,Organic,Delivered,Chennai,0
ORD01659,CUST0210,2022-05-04,Direct,Delivered,Delhi,0
ORD01660,CUST0413,2022-09-14,Social Media,Delivered,Kolkata,15
ORD01661,CUST0004,2023-05-17,Direct,Delivered,Mumbai,10
ORD01662,CUST0474,2023-08-13,Paid Search,Delivered,Chennai,5
ORD01663,CUST0014,2022-04-10,Paid Search,Delivered,Kolkata,0
ORD01664,CUST0378,2022-02-16,Organic,Delivered,Jaipur,5
ORD01665,CUST0231,2022-08-20,Email,Delivered,Ahmedabad,0
ORD01666,CUST0428,2023-12-05,Paid Search,Delivered,Indore,0
ORD01667,CUST0432,2023-03-07,Email,Delivered,Jaipur,0
ORD01668,CUST0056,2023-03-22,Organic,Delivered,Bangalore,15
ORD01669,CUST0272,2023-08-29,Email,Delivered,Bangalore,15
ORD01670,CUST0218,2022-06-26,Organic,Delivered,Hyderabad,0
ORD01671,CUST0396,2023-07-03,Email,Delivered,Pune,0
ORD01672,CUST0487,2022-04-26,Email,Delivered,Delhi,10
ORD01673,CUST0124,2022-02-21,Social Media,Delivered,Kolkata,10
ORD01674,CUST0048,2022-09-23,Email,Delivered,Kolkata,5
ORD01675,CUST0358,2023-10-14,Organic,Delivered,Chennai,5
ORD01676,CUST0325,2023-07-14,Email,Delivered,Indore,15
ORD01677,CUST0434,2022-12-12,Email,Returned,Bangalore,15
ORD01678,CUST0013,2022-02-01,Organic,Delivered,Chennai,15
ORD01679,CUST0042,2022-03-26,Organic,Returned,Delhi,10
ORD01680,CUST0030,2023-10-08,Organic,Delivered,Pune,5
ORD01681,CUST0059,2023-06-01,Organic,Delivered,Kolkata,0
ORD01682,CUST0277,2023-05-04,Organic,Delivered,Delhi,0
ORD01683,CUST0161,2023-01-24,Organic,Delivered,Bangalore,0
ORD01684,CUST0177,2023-10-14,Social Media,Delivered,Jaipur,5
ORD01685,CUST0121,2023-02-27,Social Media,Processing,Bangalore,0
ORD01686,CUST0188,2022-11-14,Paid Search,Delivered,Mumbai,15
ORD01687,CUST0241,2022-02-24,Direct,Delivered,Hyderabad,10
ORD01688,CUST0488,2023-06-23,Organic,Returned,Jaipur,0
ORD01689,CUST0428,2023-06-26,Social Media,Delivered,Indore,0
ORD01690,CUST0321,2022-09-22,Paid Search,Processing,Kolkata,10
ORD01691,CUST0368,2022-07-12,Paid Search,Delivered,Indore,0
ORD01692,CUST0357,2023-02-14,Social Media,Delivered,Pune,15
ORD01693,CUST0082,2022-01-22,Email,Delivered,Hyderabad,15
ORD01694,CUST0221,2022-08-08,Direct,Delivered,Pune,5
ORD01695,CUST0421,2023-02-04,Paid Search,Returned,Chennai,0
ORD01696,CUST0404,2022-08-23,Organic,Delivered,Mumbai,15
ORD01697,CUST0241,2023-01-22,Direct,Delivered,Hyderabad,10
ORD01698,CUST0375,2022-04-22,Social Media,Delivered,Indore,0
ORD01699,CUST0239,2023-09-17,Social Media,Delivered,Jaipur,15
ORD01700,CUST0030,2022-10-26,Organic,Returned,Pune,0
ORD01701,CUST0132,2023-08-25,Paid Search,Delivered,Pune,0
ORD01702,CUST0365,2023-09-07,Social Media,Delivered,Mumbai,0
ORD01703,CUST0348,2022-07-22,Paid Search,Delivered,Bangalore,5
ORD01704,CUST0471,2023-09-19,Paid Search,Delivered,Indore,5
ORD01705,CUST0006,2022-07-09,Direct,Delivered,Kolkata,0
ORD01706,CUST0058,2023-07-17,Social Media,Delivered,Ahmedabad,15
ORD01707,CUST0242,2023-10-15,Organic,Delivered,Pune,5
ORD01708,CUST0201,2023-01-12,Paid Search,Delivered,Pune,0
ORD01709,CUST0147,2022-04-22,Social Media,Delivered,Delhi,0
ORD01710,CUST0100,2022-06-24,Social Media,Delivered,Chennai,0
ORD01711,CUST0172,2022-12-12,Social Media,Cancelled,Kolkata,0
ORD01712,CUST0482,2022-02-13,Email,Delivered,Kolkata,5
ORD01713,CUST0024,2023-06-16,Email,Delivered,Kolkata,0
ORD01714,CUST0484,2022-07-17,Direct,Delivered,Bangalore,5
ORD01715,CUST0046,2022-01-28,Paid Search,Delivered,Kolkata,0
ORD01716,CUST0183,2022-02-23,Social Media,Delivered,Hyderabad,5
ORD01717,CUST0319,2022-08-04,Organic,Delivered,Chennai,10
ORD01718,CUST0400,2022-07-18,Direct,Cancelled,Pune,15
ORD01719,CUST0024,2022-08-06,Social Media,Delivered,Kolkata,0
ORD01720,CUST0232,2023-12-09,Email,Delivered,Mumbai,10
ORD01721,CUST0363,2022-03-08,Direct,Delivered,Hyderabad,5
ORD01722,CUST0207,2023-09-05,Direct,Delivered,Mumbai,10
ORD01723,CUST0374,2023-11-24,Social Media,Delivered,Bangalore,5
ORD01724,CUST0170,2023-08-02,Organic,Delivered,Hyderabad,0
ORD01725,CUST0317,2022-07-19,Organic,Returned,Indore,0
ORD01726,CUST0398,2023-03-17,Social Media,Delivered,Delhi,10
ORD01727,CUST0061,2023-04-14,Organic,Delivered,Pune,10
ORD01728,CUST0113,2022-11-30,Organic,Cancelled,Kolkata,0
ORD01729,CUST0492,2023-02-22,Direct,Delivered,Jaipur,5
ORD01730,CUST0016,2023-07-17,Email,Delivered,Ahmedabad,0
ORD01731,CUST0137,2022-04-06,Social Media,Cancelled,Pune,0
ORD01732,CUST0051,2023-11-20,Email,Delivered,Pune,0
ORD01733,CUST0432,2022-07-16,Organic,Returned,Jaipur,0
ORD01734,CUST0461,2022-02-11,Direct,Delivered,Pune,0
ORD01735,CUST0004,2023-11-15,Direct,Delivered,Mumbai,5
ORD01736,CUST0343,2022-07-17,Organic,Delivered,Pune,10
ORD01737,CUST0143,2022-03-24,Direct,Delivered,Hyderabad,5
ORD01738,CUST0268,2022-07-20,Organic,Delivered,Ahmedabad,15
ORD01739,CUST0226,2023-03-30,Email,Delivered,Chennai,0
ORD01740,CUST0344,2022-05-14,Social Media,Delivered,Hyderabad,5
ORD01741,CUST0423,2023-05-01,Social Media,Delivered,Ahmedabad,0
ORD01742,CUST0274,2022-09-27,Organic,Delivered,Jaipur,0
ORD01743,CUST0489,2022-11-18,Paid Search,Processing,Ahmedabad,0
ORD01744,CUST0238,2022-01-11,Social Media,Delivered,Jaipur,0
ORD01745,CUST0058,2022-08-13,Paid Search,Delivered,Ahmedabad,10
ORD01746,CUST0098,2022-08-12,Paid Search,Delivered,Chennai,15
ORD01747,CUST0073,2023-02-10,Paid Search,Delivered,Jaipur,0
ORD01748,CUST0350,2022-09-14,Paid Search,Delivered,Mumbai,0
ORD01749,CUST0380,2023-05-27,Organic,Returned,Pune,15
ORD01750,CUST0458,2023-08-27,Organic,Delivered,Jaipur,5
ORD01751,CUST0280,2022-12-15,Paid Search,Returned,Bangalore,0
ORD01752,CUST0091,2023-07-11,Organic,Returned,Bangalore,15
ORD01753,CUST0302,2023-07-12,Paid Search,Delivered,Hyderabad,5
ORD01754,CUST0441,2022-01-16,Social Media,Delivered,Delhi,0
ORD01755,CUST0179,2022-12-02,Social Media,Delivered,Jaipur,0
ORD01756,CUST0230,2022-04-18,Email,Delivered,Hyderabad,0
ORD01757,CUST0168,2023-08-05,Social Media,Delivered,Bangalore,15
ORD01758,CUST0312,2023-07-09,Direct,Delivered,Kolkata,0
ORD01759,CUST0355,2022-08-24,Paid Search,Processing,Hyderabad,15
ORD01760,CUST0434,2023-09-17,Organic,Delivered,Bangalore,15
ORD01761,CUST0260,2023-04-14,Social Media,Delivered,Delhi,0
ORD01762,CUST0459,2023-07-12,Social Media,Processing,Ahmedabad,0
ORD01763,CUST0195,2022-03-21,Social Media,Processing,Indore,5
ORD01764,CUST0273,2023-05-20,Direct,Delivered,Delhi,15
ORD01765,CUST0296,2022-07-20,Social Media,Delivered,Bangalore,0
ORD01766,CUST0321,2022-09-01,Direct,Delivered,Kolkata,0
ORD01767,CUST0318,2022-12-06,Organic,Delivered,Chennai,10
ORD01768,CUST0138,2022-09-15,Paid Search,Delivered,Chennai,0
ORD01769,CUST0424,2023-09-19,Social Media,Delivered,Kolkata,10
ORD01770,CUST0405,2023-02-05,Social Media,Cancelled,Bangalore,10
ORD01771,CUST0208,2022-06-18,Direct,Delivered,Hyderabad,0
ORD01772,CUST0468,2022-12-18,Direct,Delivered,Bangalore,15
ORD01773,CUST0401,2023-12-04,Organic,Delivered,Ahmedabad,0
ORD01774,CUST0251,2023-06-16,Paid Search,Delivered,Hyderabad,5
ORD01775,CUST0115,2022-01-08,Social Media,Cancelled,Mumbai,10
ORD01776,CUST0475,2022-04-26,Organic,Returned,Pune,0
ORD01777,CUST0045,2023-01-08,Organic,Delivered,Jaipur,0
ORD01778,CUST0104,2022-04-20,Paid Search,Cancelled,Delhi,5
ORD01779,CUST0434,2023-06-22,Email,Delivered,Bangalore,0
ORD01780,CUST0009,2023-09-28,Direct,Returned,Bangalore,0
ORD01781,CUST0091,2023-04-13,Social Media,Delivered,Bangalore,0
ORD01782,CUST0004,2022-10-06,Social Media,Cancelled,Mumbai,0
ORD01783,CUST0479,2022-12-05,Social Media,Returned,Kolkata,5
ORD01784,CUST0442,2022-06-21,Paid Search,Delivered,Pune,15
ORD01785,CUST0278,2023-10-10,Direct,Returned,Ahmedabad,0
ORD01786,CUST0092,2023-05-30,Direct,Processing,Delhi,15
ORD01787,CUST0014,2022-05-20,Organic,Delivered,Kolkata,0
ORD01788,CUST0328,2022-08-24,Organic,Cancelled,Bangalore,0
ORD01789,CUST0036,2022-08-02,Paid Search,Delivered,Bangalore,0
ORD01790,CUST0325,2023-03-12,Paid Search,Delivered,Indore,10
ORD01791,CUST0197,2023-01-31,Paid Search,Cancelled,Mumbai,5
ORD01792,CUST0077,2022-01-07,Social Media,Delivered,Bangalore,0
ORD01793,CUST0108,2022-03-13,Organic,Delivered,Chennai,0
ORD01794,CUST0098,2022-03-06,Organic,Returned,Chennai,0
ORD01795,CUST0320,2022-04-05,Email,Cancelled,Jaipur,10
ORD01796,CUST0213,2022-09-26,Paid Search,Delivered,Bangalore,0
ORD01797,CUST0045,2023-11-13,Paid Search,Delivered,Jaipur,15
ORD01798,CUST0248,2022-05-19,Paid Search,Delivered,Bangalore,10
ORD01799,CUST0461,2023-11-05,Paid Search,Delivered,Pune,0
ORD01800,CUST0492,2022-05-04,Organic,Delivered,Jaipur,15
ORD01801,CUST0299,2022-07-10,Organic,Delivered,Pune,10
ORD01802,CUST0110,2023-02-26,Paid Search,Delivered,Kolkata,10
ORD01803,CUST0156,2022-08-30,Paid Search,Delivered,Jaipur,0
ORD01804,CUST0105,2022-11-24,Paid Search,Delivered,Chennai,15
ORD01805,CUST0083,2023-02-07,Paid Search,Cancelled,Bangalore,10
ORD01806,CUST0372,2022-04-30,Social Media,Returned,Chennai,10
ORD01807,CUST0096,2023-08-08,Organic,Delivered,Ahmedabad,15
ORD01808,CUST0389,2023-06-24,Email,Returned,Kolkata,0
ORD01809,CUST0067,2022-06-02,Social Media,Processing,Pune,0
ORD01810,CUST0204,2022-02-25,Direct,Delivered,Chennai,10
ORD01811,CUST0416,2023-12-04,Paid Search,Delivered,Mumbai,15
ORD01812,CUST0342,2023-06-11,Social Media,Cancelled,Pune,0
ORD01813,CUST0155,2022-08-30,Paid Search,Delivered,Ahmedabad,0
ORD01814,CUST0461,2022-04-06,Organic,Delivered,Pune,15
ORD01815,CUST0384,2022-12-23,Paid Search,Delivered,Chennai,15
ORD01816,CUST0262,2022-07-17,Email,Cancelled,Mumbai,10
ORD01817,CUST0241,2022-03-26,Paid Search,Delivered,Hyderabad,0
ORD01818,CUST0025,2023-10-11,Organic,Delivered,Jaipur,15
ORD01819,CUST0210,2023-04-23,Social Media,Delivered,Delhi,0
ORD01820,CUST0196,2023-02-17,Direct,Delivered,Bangalore,10
ORD01821,CUST0017,2023-04-03,Social Media,Cancelled,Ahmedabad,5
ORD01822,CUST0474,2023-09-30,Social Media,Delivered,Chennai,0
ORD01823,CUST0007,2023-11-08,Direct,Returned,Kolkata,10
ORD01824,CUST0392,2022-10-16,Paid Search,Returned,Mumbai,15
ORD01825,CUST0269,2022-05-24,Social Media,Processing,Ahmedabad,0
ORD01826,CUST0066,2022-01-18,Paid Search,Processing,Mumbai,15
ORD01827,CUST0415,2023-11-02,Direct,Delivered,Kolkata,10
ORD01828,CUST0177,2022-05-12,Organic,Delivered,Jaipur,0
ORD01829,CUST0282,2022-12-01,Direct,Delivered,Ahmedabad,0
ORD01830,CUST0399,2022-06-09,Direct,Processing,Ahmedabad,5
ORD01831,CUST0186,2023-09-21,Social Media,Delivered,Mumbai,0
ORD01832,CUST0032,2023-03-30,Paid Search,Delivered,Jaipur,5
ORD01833,CUST0067,2022-05-10,Paid Search,Delivered,Pune,0
ORD01834,CUST0004,2022-08-16,Organic,Delivered,Mumbai,5
ORD01835,CUST0232,2023-01-13,Organic,Delivered,Mumbai,15
ORD01836,CUST0432,2022-06-26,Email,Delivered,Jaipur,0
ORD01837,CUST0002,2022-04-24,Organic,Delivered,Hyderabad,10
ORD01838,CUST0020,2022-08-01,Direct,Returned,Indore,10
ORD01839,CUST0052,2023-04-06,Organic,Delivered,Pune,10
ORD01840,CUST0344,2023-01-11,Direct,Delivered,Hyderabad,0
ORD01841,CUST0101,2023-06-05,Paid Search,Delivered,Mumbai,5
ORD01842,CUST0118,2022-12-07,Email,Delivered,Mumbai,10
ORD01843,CUST0252,2022-11-04,Organic,Delivered,Bangalore,0
ORD01844,CUST0223,2022-07-06,Social Media,Delivered,Jaipur,15
ORD01845,CUST0255,2022-01-31,Organic,Delivered,Bangalore,15
ORD01846,CUST0207,2022-06-10,Paid Search,Delivered,Mumbai,0
ORD01847,CUST0426,2022-05-22,Paid Search,Delivered,Kolkata,0
ORD01848,CUST0387,2022-03-11,Paid Search,Delivered,Delhi,5
ORD01849,CUST0468,2022-09-16,Email,Delivered,Bangalore,0
ORD01850,CUST0394,2023-07-20,Email,Returned,Pune,15
ORD01851,CUST0357,2022-10-04,Organic,Processing,Pune,0
ORD01852,CUST0402,2022-06-26,Social Media,Delivered,Hyderabad,10
ORD01853,CUST0332,2023-09-05,Social Media,Delivered,Bangalore,0
ORD01854,CUST0303,2023-03-26,Paid Search,Delivered,Jaipur,15
ORD01855,CUST0053,2023-02-25,Paid Search,Delivered,Hyderabad,5
ORD01856,CUST0426,2022-06-28,Email,Processing,Kolkata,15
ORD01857,CUST0299,2023-08-06,Paid Search,Delivered,Pune,15
ORD01858,CUST0085,2023-03-18,Paid Search,Delivered,Chennai,10
ORD01859,CUST0046,2023-02-25,Organic,Delivered,Kolkata,0
ORD01860,CUST0412,2023-11-08,Direct,Returned,Kolkata,0
ORD01861,CUST0385,2023-09-22,Direct,Processing,Bangalore,15
ORD01862,CUST0494,2022-10-24,Email,Delivered,Kolkata,10
ORD01863,CUST0458,2022-09-24,Email,Delivered,Jaipur,0
ORD01864,CUST0475,2022-08-27,Social Media,Delivered,Pune,0
ORD01865,CUST0243,2022-11-24,Paid Search,Delivered,Pune,10
ORD01866,CUST0044,2022-06-11,Email,Delivered,Delhi,5
ORD01867,CUST0372,2023-02-06,Organic,Delivered,Chennai,15
ORD01868,CUST0217,2022-04-26,Direct,Delivered,Delhi,0
ORD01869,CUST0458,2023-12-09,Paid Search,Delivered,Jaipur,5
ORD01870,CUST0344,2023-10-19,Direct,Cancelled,Hyderabad,15
ORD01871,CUST0197,2023-07-14,Direct,Delivered,Mumbai,0
ORD01872,CUST0160,2022-06-05,Organic,Delivered,Chennai,0
ORD01873,CUST0073,2022-06-13,Email,Delivered,Jaipur,10
ORD01874,CUST0258,2023-08-11,Paid Search,Delivered,Pune,0
ORD01875,CUST0451,2023-03-23,Paid Search,Processing,Bangalore,10
ORD01876,CUST0295,2022-03-11,Paid Search,Delivered,Pune,0
ORD01877,CUST0339,2023-09-07,Organic,Delivered,Indore,0
ORD01878,CUST0369,2023-02-22,Organic,Delivered,Kolkata,0
ORD01879,CUST0285,2023-06-08,Paid Search,Returned,Kolkata,0
ORD01880,CUST0185,2022-10-13,Organic,Delivered,Pune,0
ORD01881,CUST0357,2022-10-24,Paid Search,Returned,Pune,5
ORD01882,CUST0034,2023-06-13,Social Media,Delivered,Chennai,10
ORD01883,CUST0280,2023-07-09,Paid Search,Returned,Bangalore,0
ORD01884,CUST0140,2022-03-23,Email,Returned,Pune,10
ORD01885,CUST0485,2022-09-29,Email,Delivered,Chennai,10
ORD01886,CUST0226,2022-11-16,Paid Search,Delivered,Chennai,0
ORD01887,CUST0315,2022-05-19,Social Media,Delivered,Hyderabad,0
ORD01888,CUST0476,2023-01-26,Organic,Delivered,Jaipur,5
ORD01889,CUST0373,2022-03-05,Social Media,Returned,Delhi,5
ORD01890,CUST0161,2022-09-12,Social Media,Delivered,Bangalore,0
ORD01891,CUST0004,2022-02-20,Social Media,Delivered,Mumbai,0
ORD01892,CUST0272,2023-08-18,Direct,Processing,Bangalore,15
ORD01893,CUST0315,2023-03-22,Email,Delivered,Hyderabad,0
ORD01894,CUST0251,2023-03-30,Paid Search,Processing,Hyderabad,0
ORD01895,CUST0413,2023-09-16,Organic,Cancelled,Kolkata,0
ORD01896,CUST0410,2023-02-19,Email,Delivered,Kolkata,0
ORD01897,CUST0172,2023-09-11,Social Media,Delivered,Kolkata,0
ORD01898,CUST0078,2022-10-29,Paid Search,Processing,Delhi,5
ORD01899,CUST0243,2022-11-15,Organic,Delivered,Pune,0
ORD01900,CUST0048,2023-01-17,Social Media,Processing,Kolkata,0
ORD01901,CUST0243,2023-08-26,Organic,Cancelled,Pune,0
ORD01902,CUST0477,2022-01-14,Paid Search,Delivered,Delhi,0
ORD01903,CUST0076,2022-04-24,Social Media,Delivered,Kolkata,5
ORD01904,CUST0221,2022-12-21,Paid Search,Delivered,Pune,15
ORD01905,CUST0090,2022-11-14,Social Media,Returned,Kolkata,10
ORD01906,CUST0186,2022-10-02,Social Media,Delivered,Mumbai,0
ORD01907,CUST0189,2022-10-20,Email,Delivered,Indore,0
ORD01908,CUST0147,2023-07-05,Paid Search,Cancelled,Delhi,5
ORD01909,CUST0331,2023-10-19,Organic,Cancelled,Mumbai,10
ORD01910,CUST0351,2022-06-23,Paid Search,Delivered,Chennai,15
ORD01911,CUST0032,2022-03-10,Paid Search,Delivered,Jaipur,0
ORD01912,CUST0369,2023-07-13,Direct,Delivered,Kolkata,0
ORD01913,CUST0019,2023-12-18,Organic,Cancelled,Delhi,5
ORD01914,CUST0259,2022-10-21,Paid Search,Processing,Chennai,0
ORD01915,CUST0131,2023-11-18,Organic,Delivered,Jaipur,10
ORD01916,CUST0244,2023-09-10,Email,Delivered,Pune,15
ORD01917,CUST0387,2023-11-17,Organic,Delivered,Delhi,10
ORD01918,CUST0448,2023-07-06,Paid Search,Delivered,Chennai,10
ORD01919,CUST0157,2022-11-19,Organic,Returned,Kolkata,15
ORD01920,CUST0019,2022-04-02,Organic,Delivered,Delhi,10
ORD01921,CUST0084,2023-06-18,Email,Delivered,Chennai,0
ORD01922,CUST0282,2023-05-27,Direct,Delivered,Ahmedabad,10
ORD01923,CUST0089,2023-06-14,Social Media,Cancelled,Mumbai,0
ORD01924,CUST0063,2022-02-15,Organic,Delivered,Delhi,0
ORD01925,CUST0033,2023-12-10,Organic,Delivered,Hyderabad,15
ORD01926,CUST0247,2023-01-31,Social Media,Returned,Delhi,0
ORD01927,CUST0197,2022-04-06,Direct,Delivered,Mumbai,0
ORD01928,CUST0484,2022-03-29,Paid Search,Delivered,Bangalore,10
ORD01929,CUST0071,2022-07-19,Paid Search,Delivered,Indore,0
ORD01930,CUST0376,2022-01-18,Organic,Returned,Pune,0
